,Gu,Dong,Name,Date,Price,Area,Floor,건축년도,Address,Year,Month,Interest Rate,Jeonse Index,Total Population,Children,Adolescent,Youth,Middle-Aged,Old Age,Consumption
3079,강남구,대치동,한보미도맨션2,20240111,269000,84.96,6.0,1985.0,강남구 대치동 0511-0000,2024,202401,3.5,58.5,80548,0.10263445399016735,0.18747827382430352,0.16247454933704128,0.4265406962308189,0.12085961166012812,8.944714059811606
3080,동대문구,회기동,민족통일MJ캠퍼스경희대,20240111,22000,23.16,14.0,2017.0,동대문구 회기동 0067-0003,2024,202401,3.5,58.5,10340,0.04816247582205029,0.2211798839458414,0.31170212765957445,0.2781431334622824,0.14081237911025146,6.662840571589715
3081,강동구,암사동,한솔솔파크,20240111,122000,84.89,8.0,2009.0,강동구 암사동 0518-0000,2024,202401,3.5,58.5,65746,0.09145803546983847,0.10356523590788794,0.2300976485261461,0.40226021354911323,0.17261886654701428,6.780687750503237
3082,영등포구,신길동,보라매에스케이뷰,20240111,114000,59.98,6.0,2020.0,영등포구 신길동 4958-0000,2024,202401,3.5,58.5,102393,0.07967341517486547,0.09619798228394519,0.26148271854521304,0.3806705536511285,0.18197533034484778,8.13031155597246
3083,성북구,장위동,래미안장위퍼스트하이,20240111,83000,59.99,5.0,2020.0,성북구 장위동 0173-0114,2024,202401,3.5,58.5,51957,0.08788036260754085,0.10818561502781146,0.22418538406759436,0.40208249129087514,0.1776661470061782,6.243843158944652
3084,강남구,도곡동,한신(개포),20240111,225000,59.48,7.0,1985.0,강남구 도곡동 0464-0000,2024,202401,3.5,58.5,53059,0.11402401100661527,0.14766580598955878,0.18185416234757534,0.4069997549897284,0.14945626566652218,8.944714059811606
3085,영등포구,대림동,현대2,20240111,72000,84.74,13.0,1992.0,영등포구 대림동 0785-0000,2024,202401,3.5,58.5,47007,0.053970685217095325,0.08907184036420107,0.24130448656583062,0.3968770608632757,0.21875465356223542,8.13031155597246
3086,성북구,장위동,래미안장위퍼스트하이,20240111,83000,59.99,5.0,2020.0,성북구 장위동 0173-0114,2024,202401,3.5,58.5,51957,0.08788036260754085,0.10818561502781146,0.22418538406759436,0.40208249129087514,0.1776661470061782,6.243843158944652
3087,도봉구,창동,창동주공4단지,20240111,34000,36.16,2.0,1991.0,도봉구 창동 0373-0000,2024,202401,3.5,58.5,115486,0.06901269417938105,0.11223005385934226,0.21670159153490468,0.4111147671579239,0.1909322342102073,5.796132823935153
3088,구로구,개봉동,한진,20240111,51900,59.95,9.0,2000.0,구로구 개봉동 0478-0000,2024,202401,3.5,58.5,82340,0.07256497449599222,0.0964780179742531,0.2163832888025261,0.40179742530969154,0.21277629341753704,7.212296533394964
3089,성동구,성수동2가,현대I-PARK,20240111,135000,84.98,2.0,2003.0,성동구 성수동2가 0834-0000,2024,202401,3.5,58.5,24586,0.05592613682583584,0.0834214593671195,0.2779630684129179,0.3996990156999919,0.18299031969413487,7.310219689497042
3090,동대문구,전농동,래미안크레시티,20240111,122000,84.96,18.0,2014.0,동대문구 전농동 0690-0000,2024,202401,3.5,58.5,50206,0.07977134207066884,0.11458789786081344,0.21905748316934232,0.3991554794247699,0.18742779747440544,6.662840571589715
3091,서대문구,대현동,신촌럭키,20240111,76000,59.7,7.0,1999.0,서대문구 대현동 0144-0000,2024,202401,3.5,58.5,6744,0.036180308422301306,0.2863285883748517,0.3987247924080664,0.20388493475682087,0.07488137603795966,6.6479324423494015
3092,광진구,광장동,워커힐,20240111,262000,166.91,6.0,1978.0,광진구 광장동 0145-0008,2024,202401,3.5,58.5,33965,0.12012365670543207,0.16740762549683497,0.16776093036949802,0.43067863977624027,0.1140291476519947,6.4299047834496745
3093,강동구,상일동,고덕자이,20240111,122500,74.82,21.0,2021.0,강동구 상일동 0521-0000,2024,202401,3.5,58.5,51047,0.14866691480400415,0.1272944541305072,0.20012929261269027,0.39430328912570767,0.12960604932709072,6.780687750503237
3094,강남구,개포동,삼익대청아파트,20240111,130000,51.12,12.0,1992.0,강남구 개포동 0012-0000,2024,202401,3.5,58.5,80274,0.10520218252485238,0.12162094825223609,0.21108951839948178,0.3999302389316591,0.16215711189177068,8.944714059811606
3095,구로구,신도림동,동아1,20240111,87000,59.98,6.0,1999.0,구로구 신도림동 0643-0000,2024,202401,3.5,58.5,36057,0.11393072080317275,0.11800759907923565,0.2480516959258951,0.38494605763097317,0.1350639265607233,7.212296533394964
3096,성동구,행당동,행당한진타운,20240111,121000,84.71,25.0,2000.0,성동구 행당동 0346-0000,2024,202401,3.5,58.5,41800,0.08117224880382776,0.13377990430622008,0.2619856459330144,0.36942583732057416,0.15361244019138756,7.310219689497042
3097,도봉구,창동,동아청솔,20240111,58000,59.96,1.0,1997.0,도봉구 창동 0808-0000,2024,202401,3.5,58.5,115486,0.06901269417938105,0.11223005385934226,0.21670159153490468,0.4111147671579239,0.1909322342102073,5.796132823935153
3098,강서구,등촌동,심미에셈빌,20240111,59000,82.69,3.0,2003.0,강서구 등촌동 0634-0013,2024,202401,3.5,58.5,73652,0.06451963286808234,0.09247542497148753,0.3060880899364579,0.35747841199152774,0.17943844023244446,7.3853944332712524
3099,도봉구,창동,동아청솔,20240111,88000,84.97,17.0,1997.0,도봉구 창동 0808-0000,2024,202401,3.5,58.5,115486,0.06901269417938105,0.11223005385934226,0.21670159153490468,0.4111147671579239,0.1909322342102073,5.796132823935153
3100,동대문구,답십리동,청계한신휴플러스,20240111,99000,73.96,21.0,2010.0,동대문구 답십리동 1002-0000,2024,202401,3.5,58.5,55278,0.09027099388545172,0.09607800571655993,0.2564854010637143,0.383787401859691,0.17337819747458302,6.662840571589715
3101,강남구,대치동,개포우성2,20240111,395000,127.78,6.0,1984.0,강남구 대치동 0500-0000,2024,202401,3.5,58.5,80548,0.10263445399016735,0.18747827382430352,0.16247454933704128,0.4265406962308189,0.12085961166012812,8.944714059811606
3102,송파구,오금동,상아2차아파트,20240111,80500,45.77,9.0,1988.0,송파구 오금동 0165-0000,2024,202401,3.5,58.5,37415,0.08189228918882802,0.11353735132968061,0.21897634638513966,0.40799144728050246,0.17760256581584927,7.869572645979376
3103,도봉구,쌍문동,극동아파트,20240111,38000,59.92,2.0,1996.0,도봉구 쌍문동 0721-0000,2024,202401,3.5,58.5,72947,0.06444404841871496,0.10907919448366622,0.20974131903985085,0.4084198116440704,0.2083156264136976,5.796132823935153
3104,송파구,장지동,송파와이즈더샵,20240111,167500,96.99,8.0,2016.0,송파구 장지동 0895-0000,2024,202401,3.5,58.5,43131,0.15425100275903642,0.13315248892907652,0.20632491711298137,0.3880039878509657,0.11826760334794,7.869572645979376
3105,은평구,응암동,백련산에스케이뷰아이파크,20240111,83500,59.85,3.0,2020.0,은평구 응암동 0767-0000,2024,202401,3.5,58.5,83476,0.09302074847860463,0.10249652594757774,0.23798457041544877,0.38905793281901385,0.17744022233935502,6.1339627425260215
3106,성북구,석관동,신동아파밀리에,20240111,81000,84.83,13.0,2011.0,성북구 석관동 0408-0000,2024,202401,3.5,58.5,33768,0.0652392797915186,0.09953210139777303,0.22826344468135512,0.3937751717602464,0.21319000236910685,6.243843158944652
3107,노원구,중계동,양지마을(대림)2,20240111,56800,59.4,5.0,1999.0,노원구 중계동 0588-0000,2024,202401,3.5,58.5,100880,0.08804520222045996,0.16444290245836637,0.15537272006344172,0.42939135606661377,0.16274781919111816,6.329893617879786
3108,동작구,동작동,이수힐스테이트,20240111,118000,59.94,5.0,2013.0,동작구 동작동 0333-0000,2024,202401,3.5,58.5,5536,0.10007225433526011,0.11217485549132948,0.19978323699421965,0.4165462427745665,0.17142341040462428,6.3183700971323
3109,서초구,잠원동,금호베스트빌,20240111,266000,140.36,6.0,2002.0,서초구 잠원동 0058-0000,2024,202401,3.5,58.5,50621,0.10782086485845795,0.15402698484818553,0.18812350605479938,0.42033938484028366,0.12966950475099268,8.125860962031119
3110,성북구,길음동,길음뉴타운6단지(래미안),20240111,86000,59.37,13.0,2007.0,성북구 길음동 1283-0000,2024,202401,3.5,58.5,54084,0.13247910657495748,0.1404481917017972,0.18057096368611789,0.4123770431181126,0.13412469491901485,6.243843158944652
3111,강동구,천호동,강변그대가갤럭시,20240111,97500,84.99,2.0,2009.0,강동구 천호동 0570-0000,2024,202401,3.5,58.5,84813,0.057019560680556046,0.08400834777687383,0.2861825427705658,0.3862261681581833,0.186563380613821,6.780687750503237
3112,성동구,금호동2가,래미안하이리버,20240111,112000,59.99,4.0,2012.0,성동구 금호동2가 1217-0000,2024,202401,3.5,58.5,9726,0.11217355541846596,0.08801151552539585,0.26012749331688256,0.39317293851531976,0.14651449722393584,7.310219689497042
3113,강북구,미아동,경남아너스빌(1356-0),20240111,58200,59.96,8.0,2003.0,강북구 미아동 1356-0000,2024,202401,3.5,58.5,127024,0.06653073434941428,0.11408867615568712,0.20078095478019903,0.41477988411638744,0.20381187807028592,5.830852328093665
3114,송파구,잠실동,잠실엘스,20240111,190000,59.96,22.0,2008.0,송파구 잠실동 0019-0000,2024,202401,3.5,58.5,105918,0.10435431182612964,0.1360297588700693,0.2145244434373761,0.3977794142638645,0.14730263033667554,7.869572645979376
3115,중구,신당동,남산타운,20240111,65000,59.94,16.0,2002.0,중구 신당동 0844-0000,2024,202401,3.5,58.5,67364,0.061130574193931475,0.08883082952318747,0.24756546523365597,0.3905943827563684,0.21187874829285672,8.41763434680424
3116,노원구,공릉동,우방아파트,20240111,66000,84.88,4.0,2000.0,노원구 공릉동 0108-0000,2024,202401,3.5,58.5,77249,0.07956090046473094,0.15127703918497326,0.23144636176520084,0.3773511631218527,0.16036453546324225,6.329893617879786
3117,성북구,석관동,두산,20240111,65800,59.97,10.0,1998.0,성북구 석관동 0010-0000,2024,202401,3.5,58.5,33768,0.0652392797915186,0.09953210139777303,0.22826344468135512,0.3937751717602464,0.21319000236910685,6.243843158944652
3118,금천구,독산동,신도브래뉴,20240111,78000,79.35,13.0,2002.0,금천구 독산동 0955-0000,2024,202401,3.5,58.5,102304,0.062460900844541756,0.08544142946512355,0.30162065999374416,0.384051454488583,0.1664255552080075,7.518663295590256
3119,영등포구,신길동,삼성래미안,20240111,70000,59.33,6.0,2001.0,영등포구 신길동 4934-0000,2024,202401,3.5,58.5,102393,0.07967341517486547,0.09619798228394519,0.26148271854521304,0.3806705536511285,0.18197533034484778,8.13031155597246
3120,송파구,잠실동,잠실엘스,20240111,234000,84.8,13.0,2008.0,송파구 잠실동 0019-0000,2024,202401,3.5,58.5,105918,0.10435431182612964,0.1360297588700693,0.2145244434373761,0.3977794142638645,0.14730263033667554,7.869572645979376
3121,강서구,화곡동,유림노르웨이숲(919-1),20240111,62000,76.23,12.0,2004.0,강서구 화곡동 0919-0001,2024,202401,3.5,58.5,217278,0.0664632406410221,0.10006995646130763,0.2852934949695781,0.3786945756128094,0.16947412991651248,7.3853944332712524
3122,강남구,청담동,현대아파트,20240111,163000,84.92,4.0,1988.0,강남구 청담동 0023-0000,2024,202401,3.5,58.5,24659,0.09319112697189667,0.12169998783405653,0.23889857658461414,0.3992862646498236,0.14692404395960906,8.944714059811606
3123,영등포구,당산동5가,당산삼성래미안4차,20240111,160000,97.27,4.0,2003.0,영등포구 당산동5가 0042-0000,2024,202401,3.5,58.5,12930,0.09566898685228152,0.10123743232791957,0.3019334880123743,0.34887857695282287,0.1522815158546017,8.13031155597246
3124,서대문구,북아현동,두산,20240111,77000,59.96,17.0,1999.0,서대문구 북아현동 1009-0000,2024,202401,3.5,58.5,27577,0.09692859992022337,0.10059107227037023,0.25709830655981436,0.3901802226493092,0.15516553649780615,6.6479324423494015
3125,마포구,용강동,대림2차,20240111,99800,59.25,14.0,2004.0,마포구 용강동 0501-0000,2024,202401,3.5,58.5,7404,0.13830361966504592,0.10899513776337115,0.20894111291193948,0.4159913560237709,0.1277687736358725,7.625313276334186
3126,은평구,수색동,DMCSKVIEW,20240111,137000,84.99,16.0,2023.0,은평구 수색동 0418-0000,2024,202401,3.5,58.5,20585,0.10439640514938062,0.11032305076512024,0.2603837745931504,0.3856691765848919,0.1392275929074569,6.1339627425260215
3127,은평구,불광동,연신내역트리플라101동,20240111,29500,22.67,4.0,2021.0,은평구 불광동 0484-0063,2024,202401,3.5,58.5,64150,0.05655494933749026,0.09515198752922838,0.23432579890880748,0.39998441153546377,0.21398285268901013,6.1339627425260215
3128,관악구,봉천동,프라비다2,20240111,18400,19.61,5.0,2013.0,관악구 봉천동 0867-0012,2024,202401,3.5,58.5,221702,0.05440185474195091,0.11782031736294665,0.34555845233692073,0.32166150959395945,0.16055786596422225,6.374571906375385
3129,성북구,길음동,롯데캐슬클라시아,20240111,141000,84.77,22.0,2022.0,성북구 길음동 1289-0000,2024,202401,3.5,58.5,54084,0.13247910657495748,0.1404481917017972,0.18057096368611789,0.4123770431181126,0.13412469491901485,6.243843158944652
3130,구로구,오류동,대산,20240111,31000,72.57,4.0,2000.0,구로구 오류동 0235-0002,2024,202401,3.5,58.5,43746,0.06546884286563343,0.09523156402871119,0.27762538289215016,0.3665477986558771,0.19512641155762814,7.212296533394964
3131,강서구,방화동,양진마니아,20240111,40000,80.09,5.0,2003.0,강서구 방화동 0182-0044,2024,202401,3.5,58.5,68811,0.06968362616442139,0.08997108020519975,0.24318786240572002,0.3842699568382962,0.21288747438636266,7.3853944332712524
3132,송파구,마천동,송파파크데일2단지,20240111,80000,59.91,4.0,2011.0,송파구 마천동 0607-0000,2024,202401,3.5,58.5,35499,0.05267754021240035,0.0995521000591566,0.1853291642018085,0.4318149807036818,0.23059804501535255,7.869572645979376
3133,강북구,미아동,에스케이북한산시티,20240111,66000,84.71,20.0,2004.0,강북구 미아동 1353-0000,2024,202401,3.5,58.5,127024,0.06653073434941428,0.11408867615568712,0.20078095478019903,0.41477988411638744,0.20381187807028592,5.830852328093665
3134,강남구,역삼동,역삼래미안,20240111,185000,59.4,13.0,2005.0,강남구 역삼동 0757-0000,2024,202401,3.5,58.5,70497,0.0711661489141382,0.1251542618834844,0.32236832773025803,0.37937784586578155,0.10193341560633785,8.944714059811606
3135,노원구,공릉동,광덕파크빌아파트,20240111,55000,84.69,14.0,2003.0,노원구 공릉동 0752-0000,2024,202401,3.5,58.5,77249,0.07956090046473094,0.15127703918497326,0.23144636176520084,0.3773511631218527,0.16036453546324225,6.329893617879786
3136,도봉구,창동,주공17단지,20240111,33800,36.16,9.0,1989.0,도봉구 창동 0038-0000,2024,202401,3.5,58.5,115486,0.06901269417938105,0.11223005385934226,0.21670159153490468,0.4111147671579239,0.1909322342102073,5.796132823935153
3137,서초구,서초동,래미안 리더스원,20240111,540000,178.68,4.0,2020.0,서초구 서초동 1755-0000,2024,202401,3.5,58.5,106161,0.09549646291952789,0.13080133005529337,0.25029907404790835,0.3829560761484914,0.14044705682877892,8.125860962031119
3138,성북구,종암동,래미안세레니티,20240111,100900,114.99,20.0,2009.0,성북구 종암동 0133-0000,2024,202401,3.5,58.5,37609,0.08051264325028584,0.1336648142731793,0.2102422292536361,0.3952245473158021,0.1803557659070967,6.243843158944652
3139,관악구,봉천동,코스모블루,20240111,12000,14.25,7.0,2012.0,관악구 봉천동 0863-0009,2024,202401,3.5,58.5,221702,0.05440185474195091,0.11782031736294665,0.34555845233692073,0.32166150959395945,0.16055786596422225,6.374571906375385
3140,영등포구,대림동,현대3차,20240111,103500,140.54,21.0,1997.0,영등포구 대림동 0608-0001,2024,202401,3.5,58.5,47007,0.053970685217095325,0.08907184036420107,0.24130448656583062,0.3968770608632757,0.21875465356223542,8.13031155597246
3141,노원구,하계동,장미(시영6),20240111,52000,54.02,12.0,1989.0,노원구 하계동 0273-0000,2024,202401,3.5,58.5,47195,0.06856658544337324,0.16781438711727936,0.18468058056997563,0.41192922979129143,0.1670092170780803,6.329893617879786
3142,서대문구,홍제동,홍제삼성래미안,20240111,67000,84.33,15.0,2001.0,서대문구 홍제동 0461-0000,2024,202401,3.5,58.5,55536,0.07308772687986172,0.10567919907807548,0.2237107461826563,0.39612143474503025,0.20140089311437626,6.6479324423494015
3143,광진구,화양동,광진코지웰,20240111,14500,15.63,4.0,2014.0,광진구 화양동 0113-0001,2024,202401,3.5,58.5,23134,0.016901530215267573,0.20848102360162532,0.47125443070804873,0.20653583470216996,0.09682718077288839,6.4299047834496745
3144,중구,신당동,약수하이츠,20240111,90400,57.63,9.0,1999.0,중구 신당동 0842-0000,2024,202401,3.5,58.5,67364,0.061130574193931475,0.08883082952318747,0.24756546523365597,0.3905943827563684,0.21187874829285672,8.41763434680424
3145,광진구,중곡동,에스케이,20240110,73000,84.6,5.0,1999.0,광진구 중곡동 0292-0000,2024,202401,3.5,58.5,78943,0.053342284939766664,0.09439722331302332,0.28554780031161725,0.39119364604841467,0.1754937106519894,6.4299047834496745
3146,성동구,성수동1가,트리마제,20240110,283000,84.81,2.0,2017.0,성동구 성수동1가 0718-0000,2024,202401,3.5,58.5,27315,0.06670327658795533,0.10078711330770639,0.2915980230642504,0.39018854109463663,0.15072304594545122,7.310219689497042
3147,강남구,자곡동,강남자곡아이파크,20240110,113500,59.96,2.0,2014.0,강남구 자곡동 0602-0000,2024,202401,3.5,58.5,27340,0.12787125091441112,0.11144842721287491,0.26528895391367957,0.3559253840526701,0.1394659839063643,8.944714059811606
3148,강남구,자곡동,강남자곡아이파크,20240110,113500,59.96,2.0,2014.0,강남구 자곡동 0602-0000,2024,202401,3.5,58.5,27340,0.12787125091441112,0.11144842721287491,0.26528895391367957,0.3559253840526701,0.1394659839063643,8.944714059811606
3149,강남구,자곡동,강남자곡아이파크,20240110,120000,59.96,8.0,2014.0,강남구 자곡동 0602-0000,2024,202401,3.5,58.5,27340,0.12787125091441112,0.11144842721287491,0.26528895391367957,0.3559253840526701,0.1394659839063643,8.944714059811606
3150,동작구,사당동,갑을명가,20240110,70000,81.65,4.0,2006.0,동작구 사당동 1151-0000,2024,202401,3.5,58.5,96726,0.06730351715154147,0.09275685958273887,0.293261377499328,0.36095775696296756,0.18569981183962947,6.3183700971323
3151,강남구,도곡동,이니그마빌-III,20240110,570000,240.55,7.0,2006.0,강남구 도곡동 0201-0000,2024,202401,3.5,58.5,53059,0.11402401100661527,0.14766580598955878,0.18185416234757534,0.4069997549897284,0.14945626566652218,8.944714059811606
3152,강서구,등촌동,가양역두산위브,20240110,125500,84.74,15.0,2022.0,강서구 등촌동 0726-0000,2024,202401,3.5,58.5,73652,0.06451963286808234,0.09247542497148753,0.3060880899364579,0.35747841199152774,0.17943844023244446,7.3853944332712524
3153,송파구,가락동,가락쌍용(2차),20240110,109000,84.42,21.0,1999.0,송파구 가락동 0021-0006,2024,202401,3.5,58.5,83807,0.10534919517462742,0.10979989738327348,0.2525922655625425,0.39019413652797497,0.1420645053515816,7.869572645979376
3154,성동구,금호동2가,신금호파크자이,20240110,130400,59.98,19.0,2016.0,성동구 금호동2가 0001-0000,2024,202401,3.5,58.5,9726,0.11217355541846596,0.08801151552539585,0.26012749331688256,0.39317293851531976,0.14651449722393584,7.310219689497042
3155,강남구,역삼동,테헤란아이파크,20240110,320000,118.03,11.0,2014.0,강남구 역삼동 0709-0005,2024,202401,3.5,58.5,70497,0.0711661489141382,0.1251542618834844,0.32236832773025803,0.37937784586578155,0.10193341560633785,8.944714059811606
3156,강남구,삼성동,이안애2차,20240110,93000,64.26,7.0,2004.0,강남구 삼성동 0130-0006,2024,202401,3.5,58.5,42657,0.09191926295801392,0.13224089832852756,0.23820240523243547,0.39941861828070424,0.1382188152003188,8.944714059811606
3157,강남구,삼성동,LG선릉에클라트(B),20240110,37500,36.35,13.0,2004.0,강남구 삼성동 0142-0003,2024,202401,3.5,58.5,42657,0.09191926295801392,0.13224089832852756,0.23820240523243547,0.39941861828070424,0.1382188152003188,8.944714059811606
3158,성동구,금호동1가,이편한세상금호파크힐스,20240110,128000,59.98,2.0,2019.0,성동구 금호동1가 0280-0000,2024,202401,3.5,58.5,14745,0.09569345540861308,0.0910139030179722,0.23397761953204477,0.4002712783994574,0.1790437436419125,7.310219689497042
3159,서대문구,남가좌동,DMC파크뷰자이2단지,20240110,119000,84.97,9.0,2015.0,서대문구 남가좌동 0384-0000,2024,202401,3.5,58.5,45707,0.12512306648872165,0.12035355634804297,0.21780033692869802,0.38322357625746606,0.15349946397707134,6.6479324423494015
3160,서대문구,남가좌동,DMC파크뷰자이1단지,20240110,119600,84.98,7.0,2015.0,서대문구 남가좌동 0385-0000,2024,202401,3.5,58.5,45707,0.12512306648872165,0.12035355634804297,0.21780033692869802,0.38322357625746606,0.15349946397707134,6.6479324423494015
3161,서대문구,남가좌동,DMC래미안클라시스,20240110,72000,59.93,12.0,2000.0,서대문구 남가좌동 0377-0000,2024,202401,3.5,58.5,45707,0.12512306648872165,0.12035355634804297,0.21780033692869802,0.38322357625746606,0.15349946397707134,6.6479324423494015
3162,중구,신당동,신당푸르지오,20240110,115000,84.39,16.0,2005.0,중구 신당동 0850-0000,2024,202401,3.5,58.5,67364,0.061130574193931475,0.08883082952318747,0.24756546523365597,0.3905943827563684,0.21187874829285672,8.41763434680424
3163,중구,신당동,신당푸르지오,20240110,131000,145.1,4.0,2005.0,중구 신당동 0850-0000,2024,202401,3.5,58.5,67364,0.061130574193931475,0.08883082952318747,0.24756546523365597,0.3905943827563684,0.21187874829285672,8.41763434680424
3164,도봉구,창동,창동주공3단지(해등마을),20240110,57000,58.01,2.0,1990.0,도봉구 창동 0347-0000,2024,202401,3.5,58.5,115486,0.06901269417938105,0.11223005385934226,0.21670159153490468,0.4111147671579239,0.1909322342102073,5.796132823935153
3165,서대문구,홍제동,홍제센트럴IPARK,20240110,132000,117.09,10.0,2020.0,서대문구 홍제동 0473-0000,2024,202401,3.5,58.5,55536,0.07308772687986172,0.10567919907807548,0.2237107461826563,0.39612143474503025,0.20140089311437626,6.6479324423494015
3166,도봉구,창동,창동주공4단지,20240110,32000,36.16,15.0,1991.0,도봉구 창동 0373-0000,2024,202401,3.5,58.5,115486,0.06901269417938105,0.11223005385934226,0.21670159153490468,0.4111147671579239,0.1909322342102073,5.796132823935153
3167,서대문구,천연동,천연뜨란채,20240110,68000,55.85,3.0,2006.0,서대문구 천연동 0145-0000,2024,202401,3.5,58.5,4528,0.09054770318021202,0.1075530035335689,0.24028268551236748,0.38604240282685515,0.17557420494699646,6.6479324423494015
3168,노원구,중계동,삼성,20240110,75000,114.49,6.0,1999.0,노원구 중계동 0593-0000,2024,202401,3.5,58.5,100880,0.08804520222045996,0.16444290245836637,0.15537272006344172,0.42939135606661377,0.16274781919111816,6.329893617879786
3169,마포구,도화동,삼성,20240110,137000,84.99,8.0,1997.0,마포구 도화동 0550-0000,2024,202401,3.5,58.5,21461,0.08303434136340339,0.09822468664088346,0.27151577279716693,0.3810633241694236,0.1661618750291226,7.625313276334186
3170,은평구,불광동,북한산힐스테이트1차아파트,20240110,81000,84.37,11.0,2009.0,은평구 불광동 0635-0000,2024,202401,3.5,58.5,64150,0.05655494933749026,0.09515198752922838,0.23432579890880748,0.39998441153546377,0.21398285268901013,6.1339627425260215
3171,은평구,녹번동,북한산푸르지오,20240110,78000,59.99,11.0,2015.0,은평구 녹번동 0281-0000,2024,202401,3.5,58.5,36032,0.07607126998223801,0.09008658969804618,0.2485013321492007,0.38965364120781526,0.19568716696269983,6.1339627425260215
3172,광진구,광장동,현대3,20240110,130000,84.97,3.0,1990.0,광진구 광장동 0484-0000,2024,202401,3.5,58.5,33965,0.12012365670543207,0.16740762549683497,0.16776093036949802,0.43067863977624027,0.1140291476519947,6.4299047834496745
3173,양천구,신월동,보람쉬움1,20240110,48000,58.15,10.0,2003.0,양천구 신월동 0416-0001,2024,202401,3.5,58.5,118305,0.07614217488694476,0.101145344659989,0.21401462321964415,0.4091543045517941,0.19953509995351,6.508188938883059
3174,강남구,압구정동,"현대2차(10,11,20,23,24,25동)",20240110,520000,160.28,1.0,1976.0,강남구 압구정동 0369-0001,2024,202401,3.5,58.5,30190,0.10082808877111626,0.13318979794633984,0.15968863862206029,0.40076184166942697,0.205498509440212,8.944714059811606
3175,영등포구,신길동,보라매에스케이뷰,20240110,106200,59.98,14.0,2020.0,영등포구 신길동 4958-0000,2024,202401,3.5,58.5,102393,0.07967341517486547,0.09619798228394519,0.26148271854521304,0.3806705536511285,0.18197533034484778,8.13031155597246
3176,강동구,길동,현대1,20240110,73000,84.87,2.0,1996.0,강동구 길동 0470-0000,2024,202401,3.5,58.5,44649,0.06161392192434321,0.09352953033662569,0.26390288696275394,0.39443212613944323,0.18649913771864993,6.780687750503237
3177,중구,흥인동,청계천두산위브더제니스,20240110,210000,194.26,24.0,2014.0,중구 흥인동 0013-0001,2024,202401,3.5,58.5,2253,0.04749223257878384,0.10874389702618731,0.4305370616955171,0.32001775410563693,0.09320905459387484,8.41763434680424
3178,서대문구,북아현동,신촌푸르지오,20240110,155000,109.09,4.0,2015.0,서대문구 북아현동 1011-0000,2024,202401,3.5,58.5,27577,0.09692859992022337,0.10059107227037023,0.25709830655981436,0.3901802226493092,0.15516553649780615,6.6479324423494015
3179,송파구,거여동,송파위례리슈빌,20240110,138000,105.46,3.0,2021.0,송파구 거여동 0654-0000,2024,202401,3.5,58.5,52691,0.12389212578998311,0.11430794632859502,0.22347269932246494,0.39101554345144335,0.1473116851075136,7.869572645979376
3180,성북구,돈암동,범양,20240110,66000,84.92,12.0,1998.0,성북구 돈암동 0631-0000,2024,202401,3.5,58.5,38204,0.0859072348445189,0.13035284263427913,0.19833001779918333,0.4128101769448225,0.1725997277771961,6.243843158944652
3181,은평구,응암동,백련산힐스테이트2차,20240110,78500,84.37,5.0,2011.0,은평구 응암동 0760-0000,2024,202401,3.5,58.5,83476,0.09302074847860463,0.10249652594757774,0.23798457041544877,0.38905793281901385,0.17744022233935502,6.1339627425260215
3182,동대문구,장안동,방원예뜨랑,20240110,56000,89.2,4.0,2002.0,동대문구 장안동 0556-0000,2024,202401,3.5,58.5,70146,0.088957317594731,0.10138853248937929,0.24419068799361332,0.396102414963077,0.16936104695919937,6.662840571589715
3183,송파구,가락동,헬리오시티,20240110,190000,84.96,3.0,2018.0,송파구 가락동 0913-0000,2024,202401,3.5,58.5,83807,0.10534919517462742,0.10979989738327348,0.2525922655625425,0.39019413652797497,0.1420645053515816,7.869572645979376
3184,송파구,가락동,헬리오시티,20240110,113000,39.12,5.0,2018.0,송파구 가락동 0913-0000,2024,202401,3.5,58.5,83807,0.10534919517462742,0.10979989738327348,0.2525922655625425,0.39019413652797497,0.1420645053515816,7.869572645979376
3185,구로구,항동,항동제일풍경채포레스트,20240110,70500,84.66,17.0,2020.0,구로구 항동 0246-0000,2024,202401,3.5,58.5,16330,0.18591549295774648,0.09075321494182487,0.256582976117575,0.3576852418860992,0.10906307409675443,7.212296533394964
3186,중구,신당동,청구e편한세상,20240110,135000,84.96,2.0,2011.0,중구 신당동 0852-0000,2024,202401,3.5,58.5,67364,0.061130574193931475,0.08883082952318747,0.24756546523365597,0.3905943827563684,0.21187874829285672,8.41763434680424
3187,성북구,돈암동,한신,20240110,80000,132.96,3.0,1998.0,성북구 돈암동 0609-0001,2024,202401,3.5,58.5,38204,0.0859072348445189,0.13035284263427913,0.19833001779918333,0.4128101769448225,0.1725997277771961,6.243843158944652
